Date,Price,lag_P,lag_O,lag_H,lag_L,lag_V,lag_C,Year,Month,Day,Weekday
2020-11-12,0.8269035854554669,0.799759280375016,0.8724817426340972,0.8754393673110721,0.8100872938894277,0.6411335578002245,0.12322695035461001,0.75,0.9090909090909091,0.3666666666666667,0.5
2020-11-13,0.8365323704548335,0.8240212846826303,0.8048035759254595,0.8169093648004018,0.8302618816682832,0.3395997007108118,0.6666666666666666,0.75,0.9090909090909091,0.4,0.6666666666666666
2020-11-14,0.8361839604713037,0.8135373115418727,0.8171430370183832,0.8142417775546071,0.8257355318461039,0.2905910961466517,0.4725177304964539,0.75,0.9090909090909091,0.43333333333333335,0.8333333333333333
2020-11-16,0.8338084378563284,0.8269035854554669,0.8111621757743641,0.8226211398443384,0.8342062722276107,0.25925925925925924,0.6046099290780141,0.75,0.9090909090909091,0.5,0.0
2020-11-17,0.8317813252248829,0.8365323704548335,0.820101989423319,0.8324755209640975,0.8459747817652763,0.22297044519266743,0.5833333333333334,0.75,0.9090909090909091,0.5333333333333333,0.16666666666666666
2020-11-18,0.8181933358672242,0.8361839604713037,0.8303324099722991,0.831345719307055,0.8545425153572583,0.021137298915076694,0.5283687943262412,0.75,0.9090909090909091,0.5666666666666667,0.3333333333333333
2020-11-19,0.8082478145191943,0.8338084378563284,0.8299231931503399,0.8299334672357519,0.8290009699321046,0.2112794612794613,0.5168439716312057,0.75,0.9090909090909091,0.6,0.5
2020-11-20,0.815089319650323,0.8317813252248829,0.8277826743893226,0.8286153653025359,0.8489169091496929,0.2055742611298167,0.5186170212765958,0.75,0.9090909090909091,0.6333333333333333,0.6666666666666666
2020-11-23,0.7921576080070949,0.8181933358672242,0.8214870309745657,0.817693949284459,0.8289039767216295,0.289188178077067,0.45567375886524825,0.75,0.9090909090909091,0.7333333333333333,0.0
2020-11-24,0.7645381984036488,0.8082478145191943,0.8076995718962479,0.8043560130554859,0.8199159392175881,0.2900299289188178,0.475177304964539,0.75,0.9090909090909091,0.7666666666666667,0.16666666666666666
2020-11-25,0.76089573039402,0.815089319650323,0.8032296650717703,0.8114486567913632,0.8254445522146783,0.23419378974934532,0.5682624113475178,0.75,0.9090909090909091,0.8,0.3333333333333333
2020-11-26,0.7618142658051439,0.7921576080070949,0.8102493074792243,0.8085927692693948,0.8055286129970902,0.322764683875795,0.40248226950354615,0.75,0.9090909090909091,0.8333333333333334,0.5
2020-11-27,0.7488914227796784,0.7645381984036488,0.7821077814152606,0.7781195079086116,0.7808276753960555,0.32912457912457915,0.374113475177305,0.75,0.9090909090909091,0.8666666666666667,0.6666666666666666
2020-11-30,0.739674395033574,0.76089573039402,0.7564530345001259,0.7640597539543057,0.7764629809246686,0.26169098391320617,0.5088652482269503,0.75,0.9090909090909091,0.9666666666666667,0.0
2020-12-01,0.7632079057392627,0.7618142658051439,0.7560123394610929,0.759634697464223,0.7767539605560942,0.18125701459034793,0.5354609929078015,0.75,0.9999999999999999,0.0,0.16666666666666666
2020-12-02,0.773280121626758,0.7488914227796784,0.7556031226391338,0.7542367562139092,0.7568380213385062,0.21558174335952113,0.45567375886524825,0.75,0.9999999999999999,0.03333333333333333,0.3333333333333333
2020-12-03,0.7765108323831242,0.739674395033574,0.7336313271216319,0.7356264122520713,0.7454251535725831,0.019079685746352413,0.4769503546099291,0.75,0.9999999999999999,0.06666666666666668,0.5
2020-12-04,0.7847776510832383,0.7632079057392627,0.743421052631579,0.7626788852623649,0.7545748464274167,0.003367003367003367,0.6675531914893618,0.75,0.9999999999999999,0.1,0.6666666666666666
2020-12-07,0.803813505637907,0.773280121626758,0.7569566859733066,0.7671667085111724,0.7729388942774005,0.003554059109614665,0.5877659574468085,0.75,0.9999999999999999,0.2,0.0
2020-12-08,0.8078043836310655,0.7765108323831242,0.7752140518761017,0.7751380868691942,0.7892337536372453,0.0060793116348671905,0.5487588652482269,0.75,0.9999999999999999,0.23333333333333334,0.16666666666666666
2020-12-09,0.7826871911820601,0.7847776510832383,0.7703034500125914,0.7836743660557368,0.7494665373423859,0.00102880658436214,0.5771276595744681,0.75,0.9999999999999999,0.26666666666666666,0.3333333333333333
2020-12-10,0.7771443050804512,0.803813505637907,0.7804394359103499,0.7957569671102185,0.7887811186550273,0.29152637485970817,0.6382978723404256,0.75,0.9999999999999999,0.3,0.5
2020-12-11,0.7842708729253769,0.8078043836310655,0.8032296650717703,0.7998681898066784,0.8160362107985775,0.2492517770295548,0.5523049645390071,0.75,0.9999999999999999,0.3333333333333333,0.6666666666666666
2020-12-14,0.7719181553275054,0.7826871911820601,0.7988541928985142,0.7948154657293498,0.7970902036857419,0.3053684998129443,0.3900709219858156,0.75,0.9999999999999999,0.43333333333333335,0.0
2020-12-15,0.7877549727606741,0.7771443050804512,0.7766620498614958,0.7794062264624655,0.792046556741028,0.25851103628881406,0.49822695035460995,0.75,0.9999999999999999,0.4666666666666667,0.16666666666666666
2020-12-16,0.7918091980235653,0.7842708729253769,0.7718144044321329,0.7770524730102937,0.7899450371807306,0.24532360643471754,0.5709219858156028,0.75,0.9999999999999999,0.5,0.3333333333333333
2020-12-17,0.8145825414924617,0.7719181553275054,0.776630571644422,0.7726587998995731,0.7820562560620756,0.27908716797605687,0.4601063829787234,0.75,0.9999999999999999,0.5333333333333333,0.5
2020-12-18,0.8094197390092488,0.7877549727606741,0.7682573659027951,0.7810381621893046,0.7925638538635629,0.26879910213243546,0.6205673758865249,0.75,0.9999999999999999,0.5666666666666667,0.6666666666666666
2020-12-21,0.8108767262131003,0.7918091980235653,0.7843427348274994,0.7892606075822244,0.8067248625929517,0.2827347549569772,0.5531914893617021,0.75,0.9999999999999999,0.6666666666666666,0.0
2020-12-22,0.7989040922336248,0.8145825414924617,0.7890329891714933,0.8093773537534521,0.8140640155189136,0.32949869060980175,0.6586879432624113,0.75,0.9999999999999999,0.7,0.16666666666666666
2020-12-23,0.8033700747497783,0.8094197390092488,0.8035444472425082,0.804920913884007,0.8216941480763014,0.23428731762065097,0.50177304964539,0.75,0.9999999999999999,0.7333333333333333,0.3333333333333333
2020-12-24,0.7995058912960853,0.8108767262131003,0.8063460085620751,0.8185099171478785,0.8081150986097638,0.36840628507295176,0.5381205673758865,0.75,0.9999999999999999,0.7666666666666667,0.5
2020-12-28,0.7986823767895603,0.7989040922336248,0.8071329639889195,0.8050464474014563,0.8146459747817651,0.22904975682753462,0.46365248226950356,0.75,0.9999999999999999,0.9,0.0
